703	0	Rock	Fairy	29	0	5	50	50	150	50	150	50	0.3	5.7
704	0	Dragon		157	93	183	45	50	35	55	75	40	0.3	2.8
705	0	Dragon		157	93	183	68	75	53	83	113	60	0.8	17.5
706	0	Dragon		157	93	183	90	100	70	110	150	80	2	150.5
707	0	Steel	Fairy	158	0	170	57	80	91	80	87	75	0.2	3
708	0	Ghost	Grass	30	119	139	43	70	48	50	60	38	0.4	7
709	0	Ghost	Grass	30	119	139	85	110	76	65	82	56	1.5	71
710	0	Ghost	Grass	53	119	15	49	66	70	44	55	51	0.4	5
710	1	Ghost	Grass	53	119	15	44	66	70	44	55	56	0.3	3.5
710	2	Ghost	Grass	53	119	15	54	66	70	44	55	46	0.5	7.5
710	3	Ghost	Grass	53	119	15	59	66	70	44	55	41	0.8	15
711	0	Ghost	Grass	53	119	15	65	90	122	58	75	84	0.9	12.5
711	1	Ghost	Grass	53	119	15	55	85	122	58	75	99	0.7	9.5
711	2	Ghost	Grass	53	119	15	75	95	122	58	75	69	1.1	14
711	3	Ghost	Grass	53	119	15	85	100	122	58	75	54	1.7	39
712	0	Ice		20	115	5	55	69	85	32	35	28	1	99.5
713	0	Ice		20	115	5	95	117	184	44	46	28	2	505
714	0	Flying	Dragon	119	151	140	40	30	35	45	40	55	0.5	8
715	0	Flying	Dragon	119	151	140	85	70	80	97	80	123	1.5	85
716	0	Fairy		187	0	0	126	131	95	131	98	99	3	215
717	0	Dark	Flying	186	0	0	126	131	95	131	98	99	5.8	203
718	0	Dragon	Ground	188	0	0	108	100	121	81	95	95	5	305
718	1	Dragon	Ground	188		0	54	100	71	61	85	115	5	305
718	2	Dragon	Ground	211		0	54	100	71	61	85	115	5	305
718	3	Dragon	Ground	211		0	108	100	121	81	95	95	5	305
718	4	Dragon	Ground	211		0	216	100	121	91	95	85	5	305
719	0	Rock	Fairy	29	0	0	50	100	150	100	150	50	0.7	8.8
719	1	Rock	Fairy	156	0	0	50	160	110	160	110	110	1.1	27.8
720	0	Psychic	Ghost	170	0	0	80	110	60	150	130	70	0.5	9
720	1	Psychic	Dark	170	0	0	80	160	60	170	130	80	6.5	490
721	0	Fire	Water	11	0	0	80	110	120	130	90	70	1.7	195
722	0	Grass	Flying	65	0	203	68	55	55	50	50	42	0.3	1.5
723	0	Grass	Flying	65	0	203	78	75	75	70	70	52	0.7	16
724	0	Grass	Ghost	65	0	203	78	107	75	100	100	70	1.6	36.6
725	0	Fire		66	0	22	45	65	40	60	40	70	0.4	4.3
726	0	Fire		66	0	22	65	85	50	80	50	90	0.7	25
727	0	Fire	Dark	66	0	22	95	115	90	80	90	60	1.8	83
728	0	Water		67	0	204	50	54	54	66	56	40	0.4	7.5
729	0	Water		67	0	204	60	69	69	91	81	50	0.6	17.5
730	0	Water	Fairy	67	0	204	80	74	74	126	116	60	1.8	44
731	0	Normal	Flying	51	92	53	35	75	30	30	30	65	0.3	1.2
732	0	Normal	Flying	51	92	53	55	85	50	40	50	75	0.6	14.8
733	0	Normal	Flying	51	92	125	80	120	75	75	75	60	1.1	26
734	0	Normal		198	173	91	48	70	30	30	30	45	0.4	6
735	0	Normal		198	173	91	88	110	60	55	60	45	0.7	14.2
736	0	Bug		68	0	0	47	62	45	55	45	46	0.4	4.4
737	0	Bug	Electric	217	0	0	57	82	95	55	75	36	0.5	10.5
738	0	Bug	Electric	505	0	0	77	70	90	145	75	43	1.5	45
739	0	Fighting		52	89	83	47	82	57	42	47	63	0.6	7
740	0	Fighting	Ice	52	89	83	97	132	77	62	67	43	1.7	180
741	0	Fire	Flying	216	0	0	75	70	70	98	70	93	0.6	3.4
741	1	Electric	Flying	216	0	0	75	70	70	98	70	93	0.6	3.4
741	2	Psychic	Flying	216	0	0	75	70	70	98	70	93	0.6	3.4
741	3	Ghost	Flying	216	0	0	75	70	70	98	70	93	0.6	3.4
742	0	Bug	Fairy	118	19	175	40	45	40	55	40	84	0.1	0.2
743	0	Bug	Fairy	118	19	175	60	55	60	95	70	124	0.2	0.5
744	0	Rock		51	72	80	45	65	40	30	40	60	0.5	9.2
745	0	Rock		51	146	80	75	115	65	55	65	112	0.8	25
745	1	Rock		51	72	99	85	115	75	55	75	82	1.1	25
746	0	Water		208	0	0	45	20	20	25	25	40	0.2	0.3
746	1	Water		208	0	0	45	140	130	140	135	30	8.2	78.6
747	0	Poison	Water	196	7	144	50	53	62	43	52	45	0.4	8
748	0	Poison	Water	196	7	144	50	63	152	53	142	35	0.7	14.5
749	0	Ground		20	192	39	70	100	70	45	55	45	1	110
750	0	Ground		20	192	39	100	125	100	55	85	35	2.5	920
751	0	Water	Bug	199	0	11	38	40	52	40	72	27	0.3	4
752	0	Water	Bug	199	0	11	68	70	92	50	132	42	1.8	82
753	0	Grass		102	0	126	40	55	35	50	35	35	0.3	1.5
754	0	Grass		102	0	126	70	105	90	80	90	45	0.9	18.5
755	0	Grass	Fairy	101	147	44	40	35	55	65	75	15	0.2	1.5
756	0	Grass	Fairy	101	147	44	60	45	80	90	100	30	1	11.5
757	0	Poison	Fire	212	0	12	48	44	40	71	40	77	0.6	4.8
758	0	Poison	Fire	212	0	12	68	64	60	111	60	117	1.2	22.2
759	0	Normal	Fighting	218	103	56	70	75	50	45	50	50	0.5	6.8
760	0	Normal	Fighting	218	103	127	120	125	80	55	60	60	2.1	135
761	0	Grass		102	12	175	42	30	38	30	38	32	0.3	3.2
762	0	Grass		102	12	175	52	40	48	40	48	62	0.7	8.2
763	0	Grass		102	214	175	72	120	98	50	98	72	1.2	21.4
764	0	Fairy		166	205	30	51	52	90	82	110	100	0.1	0.3
765	0	Normal	Psychic	39	140	180	90	60	80	90	110	60	1.5	76
766	0	Fighting		222	0	128	100	120	90	40	60	80	2	82.8
767	0	Bug	Water	193	0	0	25	35	40	20	30	80	0.5	12
768	0	Bug	Water	194	0	0	75	125	140	60	90	40	2	108
769	0	Ghost	Ground	195	0	8	55	55	80	70	45	15	0.5	70
770	0	Ghost	Ground	195	0	8	85	75	110	100	75	35	1.3	250
771	0	Water		215	0	109	55	60	130	30	130	5	0.3	1.2
772	0	Normal		4	0	0	95	95	95	95	95	59	1.9	120.5
773	0	Normal		225	0	0	95	95	95	95	95	95	2.3	100.5
774	0	Rock	Flying	197	0	0	60	60	100	60	100	60	0.3	40
774	1	Rock	Flying	197	0	0	60	100	60	100	60	120	0.3	40
775	0	Normal		213	0	0	65	115	65	75	95	65	0.4	19.9
776	0	Fire	Dragon	75	0	0	60	78	135	91	85	36	2	212
777	0	Electric	Steel	160	31	5	65	98	63	40	73	96	0.3	3.3
778	0	Ghost	Fairy	209	0	0	55	90	80	50	105	96	0.2	0.7
778	1	Ghost	Fairy	209	0	0	55	90	80	50	105	96	0.2	0.7
779	0	Water	Psychic	219	173	147	68	105	70	70	70	92	0.9	19
780	0	Normal	Dragon	201	157	13	78	60	85	135	91	36	3	185
781	0	Ghost	Grass	200	0	200	70	131	100	86	90	40	3.9	210
782	0	Dragon		171	43	142	45	55	65	45	45	45	0.6	29.7
783	0	Dragon	Fighting	171	43	142	55	75	90	65	70	65	1.2	47
784	0	Dragon	Fighting	171	43	142	75	110	125	100	105	85	1.6	78.2
785	0	Electric	Fairy	226	0	140	70	115	85	95	75	130	1.8	20.5
786	0	Psychic	Fairy	227	0	140	70	85	75	130	115	95	1.2	18.6
787	0	Grass	Fairy	229	0	140	70	130	115	85	95	75	1.9	45.5
788	0	Water	Fairy	228	0	140	70	75	115	95	130	85	1.3	21.2
789	0	Psychic		109	0	0	43	29	31	29	31	37	0.2	0.1
790	0	Psychic		5	0	0	43	29	131	29	131	37	0.1	999.9
791	0	Psychic	Steel	230	0	0	137	137	107	113	89	97	3.4	230
792	0	Psychic	Ghost	231	0	0	137	113	89	137	107	97	4	120
793	0	Rock	Poison	224	0	0	109	53	47	127	131	103	1.2	55.5
794	0	Bug	Fighting	224	0	0	107	139	139	53	53	79	2.4	333.6
795	0	Bug	Fighting	224	0	0	71	137	37	137	37	151	1.8	25
796	0	Electric		224	0	0	83	89	71	173	71	83	3.8	100
797	0	Steel	Flying	224	0	0	97	101	103	107	101	61	9.2	999.9
798	0	Grass	Steel	224	0	0	59	181	131	59	31	109	0.3	0.1
799	0	Dark	Dragon	224	0	0	223	101	53	97	53	43	5.5	888
800	0	Psychic		232	0	0	97	107	101	127	89	79	2.4	230
801	0	Steel	Fairy	220	0	0	80	95	115	130	115	65	1	80.5
802	0	Fighting	Ghost	101	0	0	90	125	80	90	90	125	0.7	22.2
